Format Version,1.23,Take Name,Take 2026-05-07 12.43.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-07 12.43.55.094 PM,Capture Start Frame,1064082,Total Frames in Take,88467,Total Exported Frames,88467,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
31825,265.208,-16.818121,-40.879162,-8.328938,878.707947,1181.655029,245.309952,179.309662,-15.952845,-178.436493,2683.069336,971.042480,1181.317139
31826,265.217,-17.116491,-41.007378,-8.659035,878.510681,1181.486572,246.367462,178.901108,-16.040976,-178.468369,2682.614990,971.490234,1180.938354
31827,265.225,-17.207951,-41.105633,-8.903325,878.267395,1181.397461,246.881775,178.528488,-16.111956,-178.628647,2682.749268,970.999939,1180.787964
31828,265.233,-17.120024,-41.121452,-8.844288,877.888672,1180.961792,247.791107,178.364075,-16.160360,-178.755997,2682.518799,970.828308,1180.008911
31829,265.242,-18.010757,-41.428730,-9.292509,877.241882,1180.378052,249.658432,178.387802,-16.184137,-178.776505,2681.953857,970.848816,1178.586304
31830,265.25,-18.066147,-41.335217,-9.332106,876.881714,1180.458374,250.247208,178.350525,-16.018894,-178.813065,2681.494629,970.754700,1176.909058
31831,265.258,-18.214525,-41.253429,-9.376245,876.645813,1180.079468,250.760941,178.285706,-15.882715,-178.926651,2680.857178,970.237732,1176.202515
31832,265.267,-17.996469,-41.144314,-9.564095,876.935059,1180.315796,251.439606,178.148651,-16.045225,-178.999908,2680.114014,970.407715,1175.559082
31833,265.275,-18.847658,-40.988316,-9.720879,876.505066,1179.844727,252.747147,177.921829,-16.507135,-179.046356,2679.498291,970.309753,1174.765869
31834,265.283,-19.301903,-41.073727,-9.895199,876.581787,1179.450073,253.836655,177.843369,-16.856062,-179.116287,2679.085205,970.167175,1174.223145
31835,265.292,-18.793642,-41.118221,-9.323296,875.393494,1179.157471,254.788284,177.731369,-16.932180,-179.194977,2678.478271,970.058960,1173.488647
31836,265.3,-18.429028,-41.575203,-8.880593,874.732178,1179.484619,255.654846,177.778412,-16.842922,-179.112000,2677.431396,970.096252,1171.991821
31837,265.308,-18.636530,-41.321480,-9.016160,874.220520,1178.879395,255.905212,177.612000,-16.403156,-179.353256,2676.895508,970.150940,1171.475342
31838,265.317,-18.415073,-41.134243,-8.999970,872.801086,1179.393799,256.604919,177.544861,-16.181150,-179.290771,2676.057861,969.833557,1170.380371
31839,265.325,-17.609007,-41.107788,-9.129155,872.367249,1179.497681,255.670303,177.360703,-16.036364,-179.365860,2675.514404,969.695007,1170.500366
31840,265.333,-17.827007,-41.275040,-9.361141,871.694946,1179.404541,256.245483,177.366730,-16.328836,-179.364380,2674.707520,969.418762,1169.314819
31841,265.342,-18.846867,-41.537689,-9.772305,871.324219,1178.725464,258.178314,177.210327,-16.656982,-179.438156,2673.982666,969.598938,1168.001465
31842,265.35,-18.761890,-41.512077,-9.816433,870.229126,1178.975464,258.580536,177.234619,-16.875441,-179.462128,2673.244873,969.553894,1166.810913
31843,265.358,-17.923141,-41.136074,-9.693027,869.758728,1179.007080,258.334534,177.191483,-16.814594,-179.514465,2672.781738,969.327759,1165.936157
31844,265.367,-17.651979,-40.930008,-9.614644,868.557312,1179.622070,258.981873,177.175690,-16.625727,-179.546722,2672.152100,968.821533,1165.127686
31845,265.375,-18.918272,-41.320393,-10.395478,868.017883,1179.029663,261.007141,177.117355,-16.467733,-179.577774,2671.649658,968.652222,1164.604614
31846,265.383,-19.083300,-41.363197,-10.492206,867.728027,1179.023560,261.717438,176.919495,-16.299458,-179.646866,2671.264404,968.701172,1164.130737
31847,265.392,-19.148605,-41.038338,-10.579880,867.617798,1179.242310,262.643616,176.766174,-16.415482,-179.739761,2670.921387,968.726501,1163.943726
31848,265.4,-18.906265,-41.192924,-10.289377,867.058716,1179.570190,263.415253,176.669586,-16.596661,-179.809570,2670.408447,968.561707,1163.660767
31849,265.408,-19.296608,-41.197353,-10.441759,867.111938,1179.154663,264.154755,176.713913,-16.710646,-179.885193,2670.035156,968.655151,1163.017456
31850,265.417,-19.396725,-41.242249,-10.392213,866.945374,1178.972900,264.682098,176.787094,-16.693020,-179.912857,2669.584717,968.523132,1162.182373
31851,265.425,-19.589947,-41.137825,-10.442196,866.061035,1178.957764,265.622528,176.840866,-16.596266,-179.922043,2669.118652,968.469238,1161.336182
31852,265.433,-19.561644,-41.142010,-10.307968,864.571533,1179.331299,266.677216,176.908127,-16.731960,-179.923019,2668.572998,969.171204,1159.594971
31853,265.442,-19.770159,-41.107403,-10.512144,865.065796,1178.672241,266.976196,176.767960,-16.691193,-179.969620,2668.307129,969.016602,1159.551758
31854,265.45,-19.611656,-41.187576,-10.146624,862.997681,1179.492188,267.811493,176.740768,-16.883062,-179.918411,2667.699707,968.878784,1159.163208
31855,265.458,-19.547953,-41.495174,-10.141079,862.761169,1179.587402,268.203278,176.794373,-17.167459,-179.827332,2666.815674,968.924194,1158.716064
31856,265.467,-19.753620,-41.273426,-10.329684,862.171265,1179.331299,268.535309,176.794052,-17.182512,-179.910782,2666.528076,969.124573,1158.311157
31857,265.475,-20.084255,-41.240635,-10.717186,861.753662,1178.796387,268.922852,176.810913,-17.100048,-179.960876,2666.107666,969.005615,1157.900024
31858,265.483,-19.881138,-41.319340,-11.179811,861.469849,1178.640503,268.905792,176.821121,-16.961594,-179.999268,2665.774902,968.730957,1157.513062
31859,265.492,-20.158340,-41.332855,-10.901965,859.251892,1179.595703,270.524048,176.779922,-16.875172,179.976456,2665.533691,968.794678,1157.319336
31860,265.5,-19.960596,-41.338352,-10.966332,858.521179,1179.822144,270.847351,176.820129,-17.010038,-179.975067,2665.128174,968.786255,1156.950439
31861,265.508,-19.932938,-41.374928,-11.090837,858.202515,1179.589966,271.333862,176.750092,-17.147543,179.984375,2664.966309,968.869263,1156.796143
31862,265.517,-19.514088,-41.437626,-10.796818,858.203857,1178.162354,272.467133,176.746353,-17.303549,179.979187,2664.869629,968.891052,1156.626099
31863,265.525,-19.646923,-41.368725,-10.932628,858.685120,1177.340088,272.800842,176.746964,-17.370573,179.990875,2664.752686,968.711121,1156.386230
31864,265.533,-19.700441,-41.416073,-10.777878,856.129272,1178.612427,274.349335,176.707199,-17.220411,179.905731,2664.954102,968.782532,1156.249512
31865,265.542,-19.571768,-41.295944,-10.653103,855.416687,1178.960449,275.214020,176.704819,-17.096176,179.880692,2665.067627,968.626465,1156.111938
31866,265.55,-19.357964,-41.102062,-10.273821,853.930908,1179.820435,276.172882,176.660583,-17.002695,179.859818,2665.176758,968.597656,1156.160034
31867,265.558,-19.297108,-41.130123,-10.285400,853.574463,1179.174316,276.508301,176.679550,-17.123486,179.906769,2664.919922,968.583252,1156.146729
31868,265.567,-19.719572,-41.188515,-10.485077,853.984741,1178.535278,277.021149,176.646469,-17.253021,179.954269,2664.789551,968.588867,1156.361572
31869,265.575,-19.207529,-41.447262,-10.733344,853.773743,1178.361694,276.428528,176.617355,-17.367556,-179.992111,2664.705078,968.593079,1156.515259
31870,265.583,-19.259352,-41.514427,-10.296971,851.536987,1179.220093,278.384460,176.679855,-17.422945,-179.983963,2664.771240,968.666748,1156.528076
31871,265.592,-18.822523,-41.395931,-10.107137,850.228210,1179.671753,279.244080,176.620667,-17.284239,179.963364,2665.009766,968.588562,1156.779907
31872,265.6,-18.679371,-41.422806,-10.238676,849.663208,1179.557495,279.682770,176.613220,-17.147490,179.925827,2665.207520,968.528503,1156.960205
31873,265.608,-18.991810,-41.700626,-10.760566,850.070374,1178.822266,279.929016,176.470459,-16.841293,179.871841,2665.740234,967.913940,1158.097046
31874,265.617,-18.491095,-41.593960,-10.609035,848.144775,1179.774170,280.742279,176.472961,-16.910076,179.968857,2665.680420,967.795532,1158.237305
31875,265.625,-17.931797,-41.704357,-10.428899,846.652222,1180.642578,281.591614,176.469131,-17.079134,-179.970825,2665.606934,967.829651,1158.368774
31876,265.633,-17.344225,-41.864433,-10.463546,847.749390,1178.782471,282.117249,176.523148,-17.252031,-179.962219,2665.810547,968.146790,1158.408569
31877,265.642,-16.922861,-41.587925,-10.450516,848.278442,1178.007568,282.981964,176.515976,-17.173346,179.970078,2666.353760,968.197021,1159.161011
31878,265.65,-16.761667,-41.490429,-10.565398,847.664001,1177.989990,284.229797,176.582642,-17.235804,-179.986267,2666.623291,968.556152,1158.913452
31879,265.658,-16.358551,-41.771790,-10.491926,846.683228,1178.517456,285.248108,176.658020,-17.180971,-179.947311,2666.969727,968.641174,1159.001465
31880,265.667,-15.562449,-42.026398,-10.895054,845.007751,1179.038086,285.235260,176.683716,-17.117880,-179.910782,2667.355469,968.560120,1159.206543
31881,265.675,-15.401204,-42.015385,-10.640625,843.740601,1179.462769,286.893646,176.738190,-17.136660,-179.833359,2667.639648,968.503052,1159.392090
31882,265.683,-14.845681,-41.983978,-10.566515,842.403931,1180.077026,287.656464,176.722336,-17.189442,-179.792007,2667.880127,968.549927,1159.752686
31883,265.692,-14.290339,-42.021091,-10.637772,842.143677,1179.514160,288.776947,176.743271,-17.307865,-179.762360,2668.226318,968.491028,1160.462158
31884,265.7,-13.744576,-41.939148,-10.607643,841.509583,1179.589600,289.948853,176.725082,-17.318048,-179.786438,2668.745605,968.653381,1161.106567
31885,265.708,-12.886044,-41.571682,-10.575933,840.028992,1180.866699,290.771820,176.899353,-17.563337,-179.653748,2668.546631,968.533447,1161.363403
31886,265.717,-12.096596,-42.675537,-8.870540,838.380798,1181.247803,294.850464,176.858841,-17.442425,-179.643463,2669.205811,968.332336,1162.314697
31887,265.725,-12.700669,-41.869995,-10.634919,837.811340,1180.585693,294.216858,176.784439,-17.246315,-179.761124,2670.108154,968.683228,1163.462769
31888,265.733,-12.193233,-41.875614,-10.546944,837.355652,1180.793213,294.640594,176.852829,-17.538164,-179.548569,2669.845703,968.510132,1163.616211
31889,265.742,-12.392972,-42.215076,-10.554335,834.926270,1181.120239,296.493622,177.018997,-17.598356,-179.445114,2670.377930,968.963623,1163.889893
31890,265.75,-11.496560,-42.624298,-9.048378,835.217346,1179.542358,298.975769,177.143768,-17.741022,-179.323334,2670.636963,968.883484,1164.227905
31891,265.758,-11.658845,-42.381847,-9.339614,835.516479,1179.355225,299.579987,177.199387,-17.839205,-179.408401,2671.405518,969.000183,1164.925781
31892,265.767,-11.662865,-42.468952,-9.817017,834.989441,1179.312012,299.746399,177.191788,-17.897835,-179.513016,2672.206787,968.995300,1165.614746
31893,265.775,-12.081627,-42.562767,-9.636584,833.538086,1179.164795,302.401123,177.187424,-17.959566,-179.544449,2672.874268,969.073059,1166.478027
31894,265.783,-11.869646,-42.159966,-10.692629,831.151428,1181.728882,303.540253,177.330994,-18.020105,-179.404373,2673.266113,969.204041,1167.022583
31895,265.792,-11.262865,-42.236183,-10.358891,828.863708,1182.405518,305.839996,177.394028,-18.055029,-179.306961,2673.730713,969.086975,1167.859131
31896,265.8,-11.650527,-42.236149,-10.974935,828.613037,1181.857422,308.082153,177.573975,-18.111521,-179.227219,2674.124756,969.406982,1168.908936
31897,265.808,-10.995051,-41.572716,-10.285345,828.602905,1182.726440,309.393127,177.409088,-17.884670,-179.254868,2675.018311,969.235535,1170.635864
31898,265.817,-11.106345,-41.648739,-10.181128,827.944275,1183.021240,310.870422,177.387329,-17.765579,-179.314392,2675.729004,969.557800,1171.815918
31899,265.825,-12.699394,-42.180614,-11.060817,827.988098,1181.478149,313.880188,177.402237,-17.871696,-179.269363,2676.088379,969.560547,1172.588379
31900,265.833,-12.541978,-42.283306,-10.447755,825.008057,1181.986694,317.363037,177.524338,-17.890528,-179.183960,2676.612549,970.111389,1173.074951
31901,265.842,-12.674625,-42.132710,-10.215864,825.527100,1181.349609,320.573761,177.708282,-17.928370,-179.075180,2677.135742,970.116150,1173.781860
31902,265.85,-13.096786,-41.833687,-10.052637,824.250244,1180.812866,322.102905,177.732452,-17.985443,-179.043839,2677.576416,970.450378,1174.323853
31903,265.858,-12.286648,-41.986797,-9.878416,822.561523,1181.771118,323.801605,177.878326,-17.944267,-178.961487,2678.080078,970.612732,1175.048584
31904,265.867,-12.579005,-42.046978,-9.618535,821.393738,1180.994507,328.184174,178.158691,-18.265862,-178.794922,2677.760498,970.575623,1175.083618
31905,265.875,-13.019040,-41.747513,-9.832636,821.456299,1180.176147,331.776672,178.273743,-18.325050,-178.927094,2678.442627,971.155457,1175.642334
31906,265.883,-13.196507,-42.052319,-10.058663,820.177124,1180.523560,333.018646,178.432922,-18.525473,-178.859421,2678.700928,970.889954,1175.753052
31907,265.892,-12.956851,-42.097153,-10.252411,818.894714,1180.786255,335.959625,178.744980,-18.768822,-178.740601,2678.789551,970.204468,1176.585327
31908,265.9,-12.771477,-41.061184,-11.353455,818.431213,1181.193848,342.190948,178.357681,-18.285582,-178.887939,2680.135986,970.349304,1179.015015
31909,265.908,-13.497123,-41.760544,-11.883396,817.951111,1180.657959,342.627319,178.395004,-18.281094,-178.832001,2680.486084,970.466248,1179.837280
31910,265.917,-14.154651,-41.737213,-12.278973,815.834595,1182.961304,345.706787,178.533890,-18.450672,-178.659988,2680.575439,970.731262,1180.077637
31911,265.925,-12.327129,-41.088451,-11.486319,816.466125,1178.895020,352.644287,178.641068,-18.556135,-178.645889,2680.974365,971.063477,1181.556641
31912,265.933,-12.789021,-41.068764,-12.025774,815.412109,1179.422485,355.132965,178.390976,-18.630878,-178.851944,2681.895264,971.735168,1183.189209
31913,265.942,-12.470327,-40.542698,-12.037282,814.677795,1179.574341,359.586517,178.487442,-18.735239,-178.807236,2682.195068,971.757568,1183.902344
31914,265.95,-12.956190,-40.558712,-12.452352,814.488403,1179.795654,362.318695,178.525925,-18.753025,-178.818069,2682.600830,971.796936,1184.777100
31915,265.958,-13.149288,-40.257217,-12.541530,813.215515,1179.731323,365.498077,178.554825,-18.717419,-178.818268,2682.910645,971.914978,1185.252930
31916,265.967,-12.921511,-39.975395,-12.584497,812.235291,1180.086548,370.671692,178.645096,-18.740814,-178.870972,2683.332031,971.932495,1186.139404
31917,265.975,-12.810507,-40.231575,-12.420026,810.819153,1179.499634,373.975861,178.691727,-18.756004,-178.901627,2683.640137,971.996521,1186.822510
31918,265.983,-13.061930,-40.050026,-12.382702,809.789673,1180.011719,376.557465,178.756989,-18.810423,-178.857132,2683.621826,972.012634,1187.162109
31919,265.992,-12.932309,-40.442619,-12.229439,807.770386,1179.897949,381.053619,178.657242,-18.899542,-178.979645,2683.858643,971.943176,1188.798340
31920,266.0,-13.033535,-40.368076,-12.116369,806.455994,1179.424316,384.331116,178.722397,-18.923382,-178.970840,2683.814209,972.038940,1189.426758
31921,266.008,-13.560692,-40.610092,-12.312627,805.608826,1179.531860,387.379822,178.902939,-18.903770,-178.894958,2683.786621,972.279175,1189.513428
31922,266.017,-13.662190,-40.526016,-12.162897,804.197937,1178.977295,390.752380,178.994415,-18.893789,-178.837357,2683.721924,972.418579,1189.892334
31923,266.025,-14.217899,-40.360592,-12.264164,802.711609,1180.068970,393.690125,179.055710,-18.947437,-178.824402,2683.646240,972.454712,1190.419556
31924,266.033,-14.614901,-40.807640,-12.185028,801.072083,1180.163940,395.989990,179.096695,-19.031126,-178.810806,2683.597900,972.583252,1190.813354
31925,266.042,-14.777832,-40.995388,-12.102878,800.147095,1179.855103,399.995422,179.104828,-19.125797,-178.821762,2683.717285,972.447693,1191.512695
31926,266.05,-15.479097,-40.885410,-12.421071,799.178345,1179.857178,403.073181,179.127930,-19.192343,-178.831512,2683.839111,972.222656,1192.571045
31927,266.058,-15.524194,-40.793297,-12.158587,797.534668,1179.753052,406.685913,179.172653,-19.163044,-178.847961,2683.778076,972.354309,1193.055176
31928,266.067,-15.438448,-40.501713,-12.247327,796.085205,1180.267578,412.614868,179.193100,-19.116587,-178.868698,2683.618408,972.432434,1193.556641
31929,266.075,-15.497701,-41.325905,-11.715021,795.689270,1178.572144,416.250793,179.157639,-19.066378,-178.947586,2683.599121,972.716064,1193.895386
31930,266.083,-15.754938,-41.275402,-11.810097,794.005920,1179.512207,420.499237,179.172470,-19.031912,-178.951019,2683.360596,972.858032,1193.918457
31931,266.092,-16.339958,-40.825298,-11.884919,793.967590,1178.399658,422.652649,179.202972,-19.109194,-178.938904,2683.182861,972.921753,1194.328613
31932,266.1,-16.763315,-40.821980,-11.821250,791.911011,1179.837280,425.199677,179.360626,-19.279842,-178.859909,2682.644043,973.077576,1194.495483
31933,266.108,-15.782204,-41.308159,-11.185135,789.859070,1180.427490,431.685608,179.371841,-19.368177,-178.895782,2682.501465,972.976990,1194.844116
31934,266.117,-15.965823,-41.032703,-11.149487,788.396179,1180.540039,436.143158,179.358994,-19.417746,-178.956635,2682.305908,972.978149,1194.995972
31935,266.125,-16.325100,-41.046787,-11.173643,787.660522,1180.281372,439.588867,179.419403,-19.400465,-178.981705,2682.001709,972.895569,1195.125854
31936,266.133,-16.433199,-41.131744,-10.963696,786.862732,1180.016235,442.685760,179.430405,-19.317884,-178.953110,2681.530273,972.921204,1194.915527
31937,266.142,-17.326492,-40.454250,-11.324030,784.927917,1180.775146,445.362518,179.298370,-19.268034,-179.064667,2681.342529,972.833069,1195.134766
31938,266.15,-17.377661,-40.332623,-11.161580,784.253113,1179.831787,448.872253,179.281464,-19.270592,-179.108246,2681.019775,972.695435,1195.315796
31939,266.158,-17.525770,-40.471958,-11.041352,783.285034,1179.656494,452.321289,179.352173,-19.348658,-179.096268,2680.607910,972.724060,1195.219116
31940,266.167,-17.565977,-40.296078,-10.968748,781.027649,1180.989136,456.602295,179.357025,-19.404625,-179.082092,2680.221680,972.644897,1195.027100
31941,266.175,-17.600763,-40.418743,-10.923042,780.462769,1180.783691,460.476593,179.318466,-19.461313,-179.126785,2679.914307,972.632324,1195.021240
31942,266.183,-18.070553,-40.777874,-10.900147,779.292786,1180.467041,463.282928,179.316940,-19.497799,-179.110367,2679.429932,972.641724,1194.729004
31943,266.192,-17.774920,-40.340279,-10.751201,778.056396,1180.621338,467.439087,179.213699,-19.509407,-179.192627,2679.099854,972.707886,1194.778076
31944,266.2,-17.976028,-40.326023,-10.806862,776.832764,1180.425049,471.347809,179.215454,-19.567329,-179.192291,2678.603760,972.676392,1194.535400
